Fecha;LEGATRUU Index;COP Curncy;MXEF Index;COLCAP Index;SPX Index;.2-10us Index;Bitcoin;;;;;;;
20/01/2017;452.4924;2922.01;893.28;1354.35;2271.31;127.8339; $ 898.86 ;;;;;;;
21/01/2017;452.4924;2922.01;893.28;1354.35;2271.31;127.8339; $ 898.86 ;;;;;;;
22/01/2017;452.4924;2922.01;893.28;1354.35;2271.31;127.8339; $ 898.86 ;;;;;;;
23/01/2017;456.3374;2929.75;902.14;1355.43;2265.2;125.3679; $ 921.64 ;;;;;;;
24/01/2017;455.7355;2926.59;908.63;1366.91;2280.07;127.281; $ 898.19 ;;;;;;;
25/01/2017;454.2552;2926.43;912.16;1365.24;2298.37;127.7523; $ 895.34 ;;;;;;;
26/01/2017;452.311;2940.39;916.73;1371.38;2296.68;128.0164; $ 914.19 ;;;;;;;
27/01/2017;452.9716;2933.05;915.92;1372.59;2294.69;126.6117; $ 919.95 ;;;;;;;
28/01/2017;452.9716;2933.05;915.92;1372.59;2294.69;126.6117; $ 919.95 ;;;;;;;
29/01/2017;452.9716;2933.05;915.92;1372.59;2294.69;126.6117; $ 919.95 ;;;;;;;
30/01/2017;453.6275;2931.73;913.09;1364.9;2280.9;127.59; $ 922.79 ;;;;;;;
31/01/2017;456.4424;2920.06;909.23;1357.47;2278.87;124.8712; $ 961.69 ;;;;;;;
1/02/2017;454.6625;2905.33;913;1357.83;2279.55;125.74; $ 979.37 ;;;;;;;
2/02/2017;456.4589;2877.9;915.21;1366.79;2280.85;126.9078; $ 1,010.14 ;;;;;;;
3/02/2017;456.0482;2851.81;918.87;1369.79;2297.42;126.7869; $ 1,011.67 ;;;;;;;
4/02/2017;456.0482;2851.81;918.87;1369.79;2297.42;126.7869; $ 1,011.67 ;;;;;;;
5/02/2017;456.0482;2851.81;918.87;1369.79;2297.42;126.7869; $ 1,011.67 ;;;;;;;
6/02/2017;455.9965;2856.4;922.99;1367.92;2292.56;125.8705; $ 1,025.29 ;;;;;;;
7/02/2017;455.8376;2856.27;919.8;1360.65;2293.08;122.8025; $ 1,052.19 ;;;;;;;
8/02/2017;457.6687;2880.69;921.68;1350.27;2294.67;119.529; $ 1,060.55 ;;;;;;;
9/02/2017;456.0426;2860.81;925.57;1345.97;2307.87;121.7641; $ 977.40 ;;;;;;;
10/02/2017;454.7178;2855.17;930.16;1347.4;2316.1;121.7782; $ 1,004.03 ;;;;;;;
11/02/2017;454.7178;2855.17;930.16;1347.4;2316.1;121.7782; $ 1,004.03 ;;;;;;;
12/02/2017;454.7178;2855.17;930.16;1347.4;2316.1;121.7782; $ 1,004.03 ;;;;;;;
13/02/2017;454.0941;2874.14;935.45;1351.36;2328.25;123.4104; $ 1,002.40 ;;;;;;;
14/02/2017;452.7071;2875.81;934.08;1320.97;2337.58;123.5577; $ 1,011.27 ;;;;;;;
15/02/2017;452.1708;2870;941.78;1334.88;2349.25;124.6632; $ 1,015.44 ;;;;;;;
16/02/2017;455.3099;2875.88;945.62;1344.46;2347.22;124.4607; $ 1,038.54 ;;;;;;;
17/02/2017;455.3888;2891.56;939.03;1341.83;2351.16;122.6476; $ 1,058.86 ;;;;;;;
18/02/2017;455.3888;2891.56;939.03;1341.83;2351.16;122.6476; $ 1,058.86 ;;;;;;;
19/02/2017;455.3888;2891.56;939.03;1341.83;2351.16;122.6476; $ 1,058.86 ;;;;;;;
20/02/2017;455.1535;2883.85;943.58;1340.99;2351.16;122.6476; $ 1,064.11 ;;;;;;;
21/02/2017;453.6028;2901.43;945.64;1336.52;2365.38;122.2315; $ 1,115.67 ;;;;;;;
22/02/2017;454.3409;2895.12;950.95;1331.2;2362.82;119.6723; $ 1,129.30 ;;;;;;;
23/02/2017;456.6924;2869.02;952.12;1341.65;2363.81;118.9493; $ 1,164.10 ;;;;;;;
24/02/2017;457.9365;2890.34;943.52;1333.57;2367.34;116.8873; $ 1,177.28 ;;;;;;;
25/02/2017;457.9365;2890.34;943.52;1333.57;2367.34;116.8873; $ 1,177.28 ;;;;;;;
26/02/2017;457.9365;2890.34;943.52;1333.57;2367.34;116.8873; $ 1,177.28 ;;;;;;;
27/02/2017;458.2317;2896.44;940.32;1334.45;2369.75;117.0575; $ 1,194.26 ;;;;;;;
28/02/2017;458.5996;2921.61;936.37;1326.31;2363.64;112.9846; $ 1,192.70 ;;;;;;;
1/03/2017;454.3167;2934.93;938.47;1328.63;2395.96;116.8445; $ 1,225.32 ;;;;;;;
2/03/2017;452.9148;2972.1;936.37;1326.81;2381.92;116.9497; $ 1,257.94 ;;;;;;;
3/03/2017;453.031;2980.9;931.07;1329.58;2383.12;117.2937; $ 1,277.39 ;;;;;;;
4/03/2017;453.031;2980.9;931.07;1329.58;2383.12;117.2937; $ 1,277.39 ;;;;;;;
5/03/2017;453.031;2980.9;931.07;1329.58;2383.12;117.2937; $ 1,277.39 ;;;;;;;
6/03/2017;454.0115;2972.25;934.42;1334.02;2375.31;119.4406; $ 1,277.65 ;;;;;;;
7/03/2017;453.4359;2955.08;936.5;1332.81;2368.39;119.0184; $ 1,245.00 ;;;;;;;
8/03/2017;451.3871;2993.84;934.9;1324.54;2362.98;120.5508; $ 1,165.19 ;;;;;;;
9/03/2017;450.3559;2998.06;922.94;1330.35;2364.87;123.2671; $ 1,199.86 ;;;;;;;
10/03/2017;450.8889;2983.5;926.14;1335.67;2372.6;122.1165; $ 1,100.56 ;;;;;;;
11/03/2017;450.8889;2983.5;926.14;1335.67;2372.6;122.1165; $ 1,100.56 ;;;;;;;
12/03/2017;450.8889;2983.5;926.14;1335.67;2372.6;122.1165; $ 1,100.56 ;;;;;;;
13/03/2017;451.3048;2984.1;938.5;1342.42;2373.47;125.3839; $ 1,237.50 ;;;;;;;
14/03/2017;451.2138;2997.5;939.97;1317.98;2365.45;122.39; $ 1,253.21 ;;;;;;;
15/03/2017;452.6923;2970.06;943.52;1329.96;2385.26;119.3638; $ 1,251.57 ;;;;;;;
16/03/2017;455.4165;2921.6;963.2;1342.21;2381.38;120.8043; $ 1,148.50 ;;;;;;;
17/03/2017;455.9895;2913.55;965.57;1337.29;2378.25;118.5859; $ 1,096.91 ;;;;;;;
18/03/2017;455.9895;2913.55;965.57;1337.29;2378.25;118.5859; $ 1,096.91 ;;;;;;;
19/03/2017;455.9895;2913.55;965.57;1337.29;2378.25;118.5859; $ 1,096.91 ;;;;;;;
20/03/2017;456.7125;2913.04;972.35;1337.29;2373.47;117.2463; $ 1,023.80 ;;;;;;;
21/03/2017;458.5283;2918.38;973.08;1343.97;2344.02;115.7711; $ 1,092.56 ;;;;;;;
22/03/2017;459.988;2920.53;966.97;1351.16;2348.45;115.7283; $ 1,009.31 ;;;;;;;
23/03/2017;459.5674;2918.37;967.92;1359.19;2345.96;116.7434; $ 1,038.90 ;;;;;;;
24/03/2017;460.0817;2896.15;969.13;1355.53;2343.98;115.5708; $ 960.74 ;;;;;;;
25/03/2017;460.0817;2896.15;969.13;1355.53;2343.98;115.5708; $ 960.74 ;;;;;;;
26/03/2017;460.0817;2896.15;969.13;1355.53;2343.98;115.5708; $ 960.74 ;;;;;;;
27/03/2017;462.0172;2919.02;965.71;1356.01;2341.59;112.5549; $ 1,023.73 ;;;;;;;
28/03/2017;461.6485;2908.59;970.32;1363.61;2358.57;111.6206; $ 1,030.17 ;;;;;;;
29/03/2017;460.1979;2881.9;971.86;1364.61;2361.13;110.6652; $ 1,039.32 ;;;;;;;
30/03/2017;459.8636;2883.27;969.47;1369.88;2368.06;113.7946; $ 1,035.44 ;;;;;;;
31/03/2017;459.3044;2873.98;958.37;1365.61;2362.72;113.3429; $ 1,074.69 ;;;;;;;
1/04/2017;459.3044;2873.98;958.37;1365.61;2362.72;113.3429; $ 1,074.69 ;;;;;;;
2/04/2017;459.3044;2873.98;958.37;1365.61;2362.72;113.3429; $ 1,074.69 ;;;;;;;
3/04/2017;459.9534;2870.72;965.15;1368.39;2358.84;109.3252; $ 1,153.83 ;;;;;;;
4/04/2017;460.4436;2865.58;965.17;1368.12;2360.16;110.8537; $ 1,138.86 ;;;;;;;
5/04/2017;459.923;2859.55;969.22;1371.46;2352.95;110.1464; $ 1,128.13 ;;;;;;;
6/04/2017;460.2706;2855.96;963.29;1370.05;2357.49;110.2881; $ 1,199.17 ;;;;;;;
7/04/2017;459.692;2862.82;961.61;1368.98;2355.54;109.6063; $ 1,199.24 ;;;;;;;
8/04/2017;459.692;2862.82;961.61;1368.98;2355.54;109.6063; $ 1,199.24 ;;;;;;;
9/04/2017;459.692;2862.82;961.61;1368.98;2355.54;109.6063; $ 1,199.24 ;;;;;;;
10/04/2017;459.3192;2865.19;958;1375.9;2357.16;109.1944; $ 1,203.10 ;;;;;;;
11/04/2017;461.7165;2875.88;954.44;1374.43;2353.78;106.2371; $ 1,226.70 ;;;;;;;
12/04/2017;462.0967;2872.66;958.2;1378.28;2344.93;103.7675; $ 1,216.07 ;;;;;;;
13/04/2017;463.4017;2872.66;962.85;1378.28;2328.95;103.2111; $ 1,170.01 ;;;;;;;
14/04/2017;463.4894;2872.66;960.43;1378.28;2328.95;103.2111; $ 1,183.59 ;;;;;;;
15/04/2017;463.4894;2872.66;960.43;1378.28;2328.95;103.2111; $ 1,183.59 ;;;;;;;
16/04/2017;463.4894;2872.66;960.43;1378.28;2328.95;103.2111; $ 1,183.59 ;;;;;;;
17/04/2017;464.0689;2852.69;962.71;1371.98;2349.01;104.8691; $ 1,193.94 ;;;;;;;
18/04/2017;465.7677;2839.02;957.7;1371.75;2342.19;100.7805; $ 1,204.67 ;;;;;;;
19/04/2017;465.3775;2869.54;952.92;1363.44;2338.17;103.7689; $ 1,206.45 ;;;;;;;
20/04/2017;465.2455;2851.04;958.45;1363.34;2355.84;104.7407; $ 1,240.02 ;;;;;;;
21/04/2017;464.396;2876.18;961.78;1362.33;2348.69;106.7804; $ 1,242.73 ;;;;;;;
22/04/2017;464.396;2876.18;961.78;1362.33;2348.69;106.7804; $ 1,242.73 ;;;;;;;
23/04/2017;464.396;2876.18;961.78;1362.33;2348.69;106.7804; $ 1,242.73 ;;;;;;;
24/04/2017;465.3356;2871.7;971.36;1366.49;2374.15;104.3691; $ 1,255.91 ;;;;;;;
25/04/2017;464.4018;2900.02;982.65;1372.42;2388.61;106.1803; $ 1,281.47 ;;;;;;;
26/04/2017;463.4999;2929.48;982.53;1374.66;2387.45;103.1791; $ 1,294.30 ;;;;;;;
27/04/2017;464.1774;2938.9;979.66;1362.45;2388.77;103.6653; $ 1,347.91 ;;;;;;;
28/04/2017;464.4815;2940.17;977.96;1371.54;2384.2;101.8327; $ 1,304.91 ;;;;;;;
29/04/2017;464.4815;2940.17;977.96;1371.54;2384.2;101.8327; $ 1,304.91 ;;;;;;;
30/04/2017;464.4815;2940.17;977.96;1371.54;2384.2;101.8327; $ 1,304.91 ;;;;;;;
1/05/2017;464.3188;2940.17;979.76;1371.54;2388.33;104.4093; $ 1,435.89 ;;;;;;;
2/05/2017;464.0443;2940.92;988.19;1373.17;2391.17;102.2304; $ 1,439.45 ;;;;;;;
3/05/2017;463.9348;2928.75;985.74;1370.13;2388.13;102.4111; $ 1,516.69 ;;;;;;;
4/05/2017;463.2525;2979.57;980.07;1376.63;2389.52;104.8147; $ 1,502.29 ;;;;;;;
5/05/2017;463.8958;2947.35;978.27;1384.92;2399.29;103.8574; $ 1,529.41 ;;;;;;;
6/05/2017;463.8958;2947.35;978.27;1384.92;2399.29;103.8574; $ 1,529.41 ;;;;;;;
7/05/2017;463.8958;2947.35;978.27;1384.92;2399.29;103.8574; $ 1,529.41 ;;;;;;;
8/05/2017;462.7584;2959.72;985.11;1403.19;2399.38;105.6439; $ 1,657.55 ;;;;;;;
9/05/2017;460.7707;2973.45;990.6;1407.13;2396.92;105.7189; $ 1,712.16 ;;;;;;;
10/05/2017;460.8293;2942.45;995.09;1414.84;2399.63;105.9349; $ 1,776.34 ;;;;;;;
11/05/2017;460.838;2926.4;1000.35;1421.84;2394.44;105.2657; $ 1,820.84 ;;;;;;;
12/05/2017;462.9301;2918.96;1002.37;1443.56;2390.9;103.5281; $ 1,691.80 ;;;;;;;
13/05/2017;462.9301;2918.96;1002.37;1443.56;2390.9;103.5281; $ 1,691.80 ;;;;;;;
14/05/2017;462.9301;2918.96;1002.37;1443.56;2390.9;103.5281; $ 1,691.80 ;;;;;;;
15/05/2017;463.2954;2879.3;1010.23;1458.09;2402.32;104.4676; $ 1,719.63 ;;;;;;;
16/05/2017;465.2507;2880.16;1015.05;1449.37;2400.67;102.7019; $ 1,769.41 ;;;;;;;
17/05/2017;468.8578;2898.98;1008.63;1437.84;2357.03;97.8418; $ 1,816.73 ;;;;;;;
18/05/2017;468.6972;2925.23;988.38;1429.41;2365.72;96.1214; $ 1,883.04 ;;;;;;;
19/05/2017;469.2205;2885.13;995.67;1436.19;2381.73;96.4218; $ 1,938.04 ;;;;;;;
20/05/2017;469.2205;2885.13;995.67;1436.19;2381.73;96.4218; $ 1,938.04 ;;;;;;;
21/05/2017;469.2205;2885.13;995.67;1436.19;2381.73;96.4218; $ 1,938.04 ;;;;;;;
22/05/2017;470.1335;2904.54;1003.66;1436.81;2394.02;97.1064; $ 2,149.63 ;;;;;;;
23/05/2017;469.5991;2906.21;1004.47;1444.14;2398.42;97.6713; $ 2,216.18 ;;;;;;;
24/05/2017;468.571;2906.89;1005.03;1446.19;2404.39;96.84; $ 2,435.88 ;;;;;;;
25/05/2017;469.547;2915.89;1014.55;1444.39;2415.07;96.1696; $ 2,465.54 ;;;;;;;
26/05/2017;469.7129;2908.54;1017;1448.93;2415.82;95.282; $ 2,268.70 ;;;;;;;
27/05/2017;469.7129;2908.54;1017;1448.93;2415.82;95.282; $ 2,268.70 ;;;;;;;
28/05/2017;469.7129;2908.54;1017;1448.93;2415.82;95.282; $ 2,268.70 ;;;;;;;
29/05/2017;469.664;2908.54;1015.19;1448.93;2415.82;95.282; $ 2,306.61 ;;;;;;;
30/05/2017;470.4072;2915.12;1011.77;1444.09;2412.91;92.6055; $ 2,249.94 ;;;;;;;
31/05/2017;471.6692;2917.2;1005.33;1439.48;2411.8;92.099; $ 2,286.10 ;;;;;;;
1/06/2017;470.5491;2889.95;1008.47;1442.83;2430.06;92.1658; $ 2,410.55 ;;;;;;;
2/06/2017;472.3699;2894.5;1015.08;1441.81;2439.07;87.1172; $ 2,430.83 ;;;;;;;
3/06/2017;472.3699;2894.5;1015.08;1441.81;2439.07;87.1172; $ 2,430.83 ;;;;;;;
4/06/2017;472.3699;2894.5;1015.08;1441.81;2439.07;87.1172; $ 2,430.83 ;;;;;;;
5/06/2017;472.1562;2896;1017.6;1445.06;2436.1;87.9654; $ 2,663.50 ;;;;;;;
6/06/2017;473.8157;2892.29;1015.89;1456.53;2429.33;85.1072; $ 2,871.13 ;;;;;;;
7/06/2017;473.5998;2913.96;1015.75;1451.37;2433.14;86.6705; $ 2,738.88 ;;;;;;;
8/06/2017;472.2309;2917.27;1019.07;1450.26;2433.79;87.4208; $ 2,749.46 ;;;;;;;
9/06/2017;471.1594;2916.61;1018.19;1450.45;2431.77;86.5831; $ 2,834.48 ;;;;;;;
10/06/2017;471.1594;2916.61;1018.19;1450.45;2431.77;86.5831; $ 2,834.48 ;;;;;;;
11/06/2017;471.1594;2916.61;1018.19;1450.45;2431.77;86.5831; $ 2,834.48 ;;;;;;;
12/06/2017;471.9396;2929.58;1008.92;1446.91;2429.39;85.9418; $ 2,599.16 ;;;;;;;
13/06/2017;472.0689;2930.64;1009.78;1450.43;2440.35;84.763; $ 2,701.55 ;;;;;;;
14/06/2017;475.2388;2932.22;1013.69;1456.73;2437.92;79.4563; $ 2,552.48 ;;;;;;;
15/06/2017;471.646;2949.32;1003.64;1456.39;2432.46;81.2311; $ 2,361.34 ;;;;;;;
16/06/2017;472.3949;2960.47;1003.12;1464.77;2433.15;83.627; $ 2,484.65 ;;;;;;;
17/06/2017;472.3949;2960.47;1003.12;1464.77;2433.15;83.627; $ 2,484.65 ;;;;;;;
18/06/2017;472.3949;2960.47;1003.12;1464.77;2433.15;83.627; $ 2,484.65 ;;;;;;;
19/06/2017;471.3986;2960.47;1012.95;1464.77;2453.46;83.1897; $ 2,573.17 ;;;;;;;
20/06/2017;470.9039;3030.58;1008.67;1450.82;2437.03;81.2575; $ 2,749.63 ;;;;;;;
21/06/2017;471.293;3057.5;1006.47;1436.7;2435.61;81.5269; $ 2,659.27 ;;;;;;;
22/06/2017;471.8474;3024.43;1008.81;1435.57;2434.5;80.7602; $ 2,671.67 ;;;;;;;
23/06/2017;472.5923;3021.45;1011.67;1435.12;2438.3;80.1838; $ 2,707.64 ;;;;;;;
24/06/2017;472.5923;3021.45;1011.67;1435.12;2438.3;80.1838; $ 2,707.64 ;;;;;;;
25/06/2017;472.5923;3021.45;1011.67;1435.12;2438.3;80.1838; $ 2,707.64 ;;;;;;;
26/06/2017;472.796;3021.45;1019.11;1435.12;2439.07;80.4681; $ 2,347.32 ;;;;;;;
27/06/2017;471.9443;3028.7;1016.68;1437.72;2419.38;83.5881; $ 2,457.46 ;;;;;;;
28/06/2017;472.7661;3019.48;1012.1;1449.22;2440.69;87.4581; $ 2,593.58 ;;;;;;;
29/06/2017;472.0236;3048;1014.02;1458.71;2419.7;89.7391; $ 2,558.28 ;;;;;;;
30/06/2017;471.2553;3043.11;1010.8;1462.9;2423.41;92.2019; $ 2,502.50 ;;;;;;;
1/07/2017;471.2553;3043.11;1010.8;1462.9;2423.41;92.2019; $ 2,502.50 ;;;;;;;
2/07/2017;471.2553;3043.11;1010.8;1462.9;2423.41;92.2019; $ 2,502.50 ;;;;;;;
3/07/2017;469.5328;3043.11;1014.24;1462.9;2429.01;93.9804; $ 2,557.75 ;;;;;;;
4/07/2017;469.5076;3042.12;1006.73;1475.15;2429.01;93.9804; $ 2,575.53 ;;;;;;;
5/07/2017;469.1902;3081.9;1009.85;1480.52;2432.54;92.0913; $ 2,611.09 ;;;;;;;
6/07/2017;468.9149;3092.81;1006.16;1481.32;2409.75;97.1504; $ 2,597.68 ;;;;;;;
7/07/2017;467.756;3085.5;1002.48;1470.32;2425.18;98.656; $ 2,514.87 ;;;;;;;
8/07/2017;467.756;3085.5;1002.48;1470.32;2425.18;98.656; $ 2,514.87 ;;;;;;;
9/07/2017;467.756;3085.5;1002.48;1470.32;2425.18;98.656; $ 2,514.87 ;;;;;;;
10/07/2017;468.2762;3060.16;1009.29;1467.37;2427.43;98.9997; $ 2,384.54 ;;;;;;;
11/07/2017;468.2045;3057.52;1018.2;1474.7;2425.53;98.5392; $ 2,328.94 ;;;;;;;
12/07/2017;470.4729;3045.34;1029.9;1490.01;2443.25;97.4801; $ 2,382.02 ;;;;;;;
13/07/2017;470.04;3042.23;1040.72;1492.09;2447.83;98.1137; $ 2,337.69 ;;;;;;;
14/07/2017;471.8371;3022.53;1047.05;1487.8;2459.27;97.6302; $ 2,159.05 ;;;;;;;
15/07/2017;471.8371;3022.53;1047.05;1487.8;2459.27;97.6302; $ 2,159.05 ;;;;;;;
16/07/2017;471.8371;3022.53;1047.05;1487.8;2459.27;97.6302; $ 2,159.05 ;;;;;;;
17/07/2017;472.4878;3027.56;1051.55;1487.54;2459.14;95.832; $ 2,174.02 ;;;;;;;
18/07/2017;475.3047;3010.41;1053.23;1479.95;2460.61;91.1236; $ 2,348.48 ;;;;;;;
19/07/2017;475.0504;3008.5;1060.12;1468.63;2473.83;91.3545; $ 2,255.00 ;;;;;;;
20/07/2017;476.2512;3008.5;1059.4;1468.63;2473.45;90.6824; $ 2,729.32 ;;;;;;;
21/07/2017;477.7639;3008.54;1060.18;1471.34;2472.54;89.7379; $ 2,640.50 ;;;;;;;
22/07/2017;477.7639;3008.54;1060.18;1471.34;2472.54;89.7379; $ 2,640.50 ;;;;;;;
23/07/2017;477.7639;3008.54;1060.18;1471.34;2472.54;89.7379; $ 2,640.50 ;;;;;;;
24/07/2017;477.6552;3027.81;1064.27;1475.84;2469.91;89.8492; $ 2,760.01 ;;;;;;;
25/07/2017;476.0251;3027.33;1061.69;1476.1;2477.13;94.551; $ 2,468.53 ;;;;;;;
26/07/2017;475.9422;3015.74;1062.29;1473.63;2477.83;93.204; $ 2,503.29 ;;;;;;;
27/07/2017;476.783;3002.4;1068.95;1479.75;2475.42;94.7254; $ 2,583.77 ;;;;;;;
28/07/2017;478.3136;2999.32;1062.97;1486.79;2472.1;94.1676; $ 2,755.65 ;;;;;;;
29/07/2017;478.3136;2999.32;1062.97;1486.79;2472.1;94.1676; $ 2,755.65 ;;;;;;;
30/07/2017;478.3136;2999.32;1062.97;1486.79;2472.1;94.1676; $ 2,755.65 ;;;;;;;
31/07/2017;479.1785;2983.72;1066.23;1481.37;2470.3;94.506; $ 2,886.71 ;;;;;;;
1/08/2017;480.7408;2973;1069;1478.09;2476.35;91.208; $ 2,740.99 ;;;;;;;
2/08/2017;480.878;2964.6;1069.97;1481.05;2477.57;91.1953; $ 2,691.01 ;;;;;;;
3/08/2017;481.9366;2951.84;1064.07;1477.95;2472.16;88.2158; $ 2,781.45 ;;;;;;;
4/08/2017;479.121;2985.56;1067.26;1476.47;2476.83;91.1068; $ 2,832.00 ;;;;;;;
5/08/2017;479.121;2985.56;1067.26;1476.47;2476.83;91.1068; $ 2,832.00 ;;;;;;;
6/08/2017;479.121;2985.56;1067.26;1476.47;2476.83;91.1068; $ 2,832.00 ;;;;;;;
7/08/2017;479.8282;2985.56;1075.36;1476.47;2480.91;90.2173; $ 3,341.29 ;;;;;;;
8/08/2017;478.6701;2994.53;1078.53;1469.79;2474.92;91.1088; $ 3,447.35 ;;;;;;;
9/08/2017;480.0857;3005.5;1068.92;1470.32;2474.02;90.8922; $ 3,361.70 ;;;;;;;
10/08/2017;480.9676;2994.9;1056.21;1463.54;2438.21;87.2978; $ 3,424.49 ;;;;;;;
11/08/2017;481.8518;2972.09;1042.8;1463.07;2441.32;89.4805; $ 3,588.05 ;;;;;;;
12/08/2017;481.8518;2972.09;1042.8;1463.07;2441.32;89.4805; $ 3,588.05 ;;;;;;;
13/08/2017;481.8518;2972.09;1042.8;1463.07;2441.32;89.4805; $ 3,588.05 ;;;;;;;
14/08/2017;481.3625;2965.03;1053.65;1462.44;2465.84;90.0306; $ 4,262.99 ;;;;;;;
15/08/2017;478.8272;2974.4;1052.51;1452.91;2464.61;92.6335; $ 4,071.60 ;;;;;;;
16/08/2017;479.0089;2967.82;1060.27;1468.3;2468.11;89.5827; $ 4,350.42 ;;;;;;;
17/08/2017;480.5666;2988.71;1063.33;1470.69;2430.01;88.9696; $ 4,350.42 ;;;;;;;
18/08/2017;481.7055;2989.31;1059.54;1477.21;2425.55;88.8507; $ 4,022.75 ;;;;;;;
19/08/2017;481.7055;2989.31;1059.54;1477.21;2425.55;88.8507; $ 4,022.75 ;;;;;;;
20/08/2017;481.7055;2989.31;1059.54;1477.21;2425.55;88.8507; $ 4,022.75 ;;;;;;;
21/08/2017;482.9284;2989.31;1063.66;1477.21;2428.37;88.0458; $ 3,997.99 ;;;;;;;
22/08/2017;481.292;2984.55;1072.52;1482.77;2452.51;89.1538; $ 4,073.01 ;;;;;;;
23/08/2017;482.6578;2978.98;1075.6;1481.24;2444.04;86.0837; $ 4,134.37 ;;;;;;;
24/08/2017;482.2187;2957.95;1082.45;1477.41;2438.97;86.4213; $ 4,234.00 ;;;;;;;
25/08/2017;483.545;2920.55;1085.37;1475.17;2443.05;83.4353; $ 4,329.03 ;;;;;;;
26/08/2017;483.545;2920.55;1085.37;1475.17;2443.05;83.4353; $ 4,329.03 ;;;;;;;
27/08/2017;483.545;2920.55;1085.37;1475.17;2443.05;83.4353; $ 4,329.03 ;;;;;;;
28/08/2017;483.8018;2944.06;1085.08;1475.67;2444.24;83.1868; $ 4,339.74 ;;;;;;;
29/08/2017;486.5625;2931.53;1081.23;1477.89;2446.3;81.3724; $ 4,597.02 ;;;;;;;
30/08/2017;483.7137;2931.53;1088;1471.16;2457.59;80.5495; $ 4,574.99 ;;;;;;;
31/08/2017;483.9256;2948.17;1087.7;1482.27;2471.65;79.1454; $ 4,741.39 ;;;;;;;
1/09/2017;483.5568;2928.08;1091.36;1494.17;2476.55;82.3728; $ 4,880.85 ;;;;;;;
2/09/2017;483.5568;2928.08;1091.36;1494.17;2476.55;82.3728; $ 4,880.85 ;;;;;;;
3/09/2017;483.5568;2928.08;1091.36;1494.17;2476.55;82.3728; $ 4,880.85 ;;;;;;;
4/09/2017;484.4369;2928.45;1083.34;1501.38;2476.55;82.3728; $ 4,362.08 ;;;;;;;
5/09/2017;486.6727;2928.45;1084.93;1505.23;2457.85;76.9592; $ 4,458.44 ;;;;;;;
6/09/2017;486.5538;2911.57;1083.18;1507.42;2465.54;80.255; $ 4,569.25 ;;;;;;;
7/09/2017;488.7231;2906.28;1090.1;1503.45;2465.1;77.6744; $ 4,575.48 ;;;;;;;
8/09/2017;489.2351;2906.28;1091.17;1499.58;2461.43;78.8652; $ 4,247.55 ;;;;;;;
9/09/2017;489.2351;2906.28;1091.17;1499.58;2461.43;78.8652; $ 4,247.55 ;;;;;;;
10/09/2017;489.2351;2906.28;1091.17;1499.58;2461.43;78.8652; $ 4,247.55 ;;;;;;;
11/09/2017;487.1727;2906.28;1099.18;1505.09;2488.11;81.2003; $ 4,192.47 ;;;;;;;
12/09/2017;485.0551;2907.01;1102.26;1493.78;2496.48;83.2409; $ 4,179.95 ;;;;;;;
13/09/2017;483.7333;2909.83;1099.46;1491.96;2498.37;84.1158; $ 4,179.95 ;;;;;;;
14/09/2017;483.0991;2897.83;1099.89;1491.48;2495.62;82.3287; $ 4,179.95 ;;;;;;;
15/09/2017;484.0585;2897.32;1102.16;1492.96;2500.23;82.2005; $ 4,179.95 ;;;;;;;
16/09/2017;484.0585;2897.32;1102.16;1492.96;2500.23;82.2005; $ 4,179.95 ;;;;;;;
17/09/2017;484.0585;2897.32;1102.16;1492.96;2500.23;82.2005; $ 4,179.95 ;;;;;;;
18/09/2017;483.1876;2907.95;1112.92;1496.87;2503.87;83.3948; $ 4,006.56 ;;;;;;;
19/09/2017;483.3446;2903.43;1109.63;1495.48;2506.65;84.3503; $ 3,905.56 ;;;;;;;
20/09/2017;483.621;2891.8;1112.07;1486.49;2508.24;82.9399; $ 3,957.01 ;;;;;;;
21/09/2017;481.6082;2916.32;1108.19;1483.9;2500.6;83.801; $ 3,647.50 ;;;;;;;
22/09/2017;482.7848;2906.26;1102.25;1486.15;2502.22;81.8886; $ 3,615.10 ;;;;;;;
23/09/2017;482.7848;2906.26;1102.25;1486.15;2502.22;81.8886; $ 3,615.10 ;;;;;;;
24/09/2017;482.7848;2906.26;1102.25;1486.15;2502.22;81.8886; $ 3,615.10 ;;;;;;;
25/09/2017;482.5304;2924.08;1088.26;1482.8;2496.66;79.6823; $ 3,941.31 ;;;;;;;
26/09/2017;480.5813;2924.08;1080.11;1481.21;2496.84;80.0076; $ 3,908.25 ;;;;;;;
27/09/2017;478.4765;2931.58;1078.57;1487.26;2507.04;83.9588; $ 4,154.27 ;;;;;;;
28/09/2017;478.8218;2943.05;1072.38;1486.62;2510.06;85.7781; $ 4,164.50 ;;;;;;;
29/09/2017;479.5665;2938.87;1081.72;1487.52;2519.36;85.0885; $ 4,171.25 ;;;;;;;
30/09/2017;479.5665;2938.87;1081.72;1487.52;2519.36;85.0885; $ 4,171.25 ;;;;;;;
1/10/2017;479.5665;2938.87;1081.72;1487.52;2519.36;85.0885; $ 4,171.25 ;;;;;;;
2/10/2017;478.2394;2949.88;1082.97;1487.54;2529.12;85.7924; $ 4,391.34 ;;;;;;;
3/10/2017;478.2844;2954.95;1097.03;1487.92;2534.58;85.1926; $ 4,283.49 ;;;;;;;
